Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
775601;17/10/2017;17/10/2017;0;9;1508;1;26418;20;0
775609;17/10/2017;20/10/2017;3;20;498;1;7293;5;0
775616;17/10/2017;17/10/2017;0;3;632;1;33778;5;0
775625;17/10/2017;22/10/2017;5;7;573;1;31401;5;0
775645;17/10/2017;18/10/2017;1;23;1584;1;18461;5;0
775662;17/10/2017;17/10/2017;0;24;608;1;15208;5;0
775673;17/10/2017;17/10/2017;0;25;742;1;19026;5;0
775674;17/10/2017;24/10/2017;7;9;742;1;22769;5;0
775688;17/10/2017;17/10/2017;0;1;1139;1;29687;5;0
775692;17/10/2017;25/10/2017;8;13;1469;1;7831;5;0
775697;17/10/2017;17/10/2017;0;16;2;1;15172;5;0
775708;17/10/2017;19/10/2017;2;14;1648;1;19533;5;0
775714;17/10/2017;17/10/2017;0;14;824;1;7225;5;0
775718;17/10/2017;17/10/2017;0;21;10;1;22661;5;0
775726;17/10/2017;18/10/2017;1;23;1165;1;16765;5;0
775762;17/10/2017;17/10/2017;0;3;67;1;7627;5;0
775767;17/10/2017;18/10/2017;1;25;903;1;34871;5;0
775769;17/10/2017;23/10/2017;6;17;898;1;21339;5;0
775771;17/10/2017;17/10/2017;0;12;930;1;10890;5;0
775778;17/10/2017;19/10/2017;2;18;1271;1;6567;5;0
775779;17/10/2017;18/10/2017;1;13;900;1;31895;5;0
775789;17/10/2017;17/10/2017;0;7;1308;1;3946;5;0
775804;17/10/2017;17/10/2017;0;21;832;1;19633;5;0
775821;17/10/2017;17/10/2017;0;24;941;1;25425;5;0
775853;17/10/2017;17/10/2017;0;18;1377;1;7942;5;0
775866;17/10/2017;18/10/2017;1;7;922;1;21280;5;0
775867;17/10/2017;17/10/2017;0;19;872;1;28151;5;0
776025;17/10/2017;17/10/2017;0;12;1550;1;28217;10;0
776027;17/10/2017;17/10/2017;0;10;124;1;33917;10;0
776031;17/10/2017;17/10/2017;0;8;190;1;17597;10;0
776032;17/10/2017;18/10/2017;1;13;801;1;12646;10;0
776046;17/10/2017;19/10/2017;2;2;239;1;24307;10;0
776055;17/10/2017;17/10/2017;0;4;1092;1;13124;10;0
776059;17/10/2017;21/10/2017;4;17;1242;1;18439;10;0
776066;17/10/2017;17/10/2017;0;21;1096;1;34920;10;0
776069;17/10/2017;18/10/2017;1;2;1443;1;32281;10;0
776074;17/10/2017;17/10/2017;0;4;1552;1;29243;10;0
776078;17/10/2017;26/10/2017;9;19;1187;1;21580;10;0
776081;17/10/2017;22/10/2017;5;8;1146;1;2839;10;0
776085;17/10/2017;22/10/2017;5;1;1206;1;19475;10;0
776086;17/10/2017;17/10/2017;0;17;1182;1;19183;10;0
776087;17/10/2017;17/10/2017;0;11;1182;1;16300;10;0
776108;17/10/2017;17/10/2017;0;10;1178;1;35425;10;0
776120;17/10/2017;17/10/2017;0;4;1327;1;11091;10;0
776130;17/10/2017;25/10/2017;8;16;314;1;32429;10;0
776147;17/10/2017;17/10/2017;0;10;1199;1;28593;10;0
776150;17/10/2017;17/10/2017;0;25;1174;1;17852;10;0
776151;17/10/2017;20/10/2017;3;20;724;1;31058;10;0
776164;17/10/2017;23/10/2017;6;21;1048;1;5741;10;0
776166;17/10/2017;22/10/2017;5;8;234;1;28514;10;0
776195;17/10/2017;19/10/2017;2;5;133;1;19796;10;0
776201;17/10/2017;17/10/2017;0;12;255;1;23726;10;0
776202;17/10/2017;17/10/2017;0;14;255;1;23391;10;0
776208;17/10/2017;21/10/2017;4;16;282;1;30443;10;0
776215;17/10/2017;21/10/2017;4;10;711;1;5757;10;0
776236;17/10/2017;17/10/2017;0;9;287;1;22291;10;0
776242;17/10/2017;17/10/2017;0;10;667;1;9459;10;0
776251;17/10/2017;20/10/2017;3;19;1008;1;18360;10;0
776264;17/10/2017;26/10/2017;9;8;1591;1;30079;10;0
776275;17/10/2017;17/10/2017;0;19;1611;1;8880;10;0
776277;17/10/2017;20/10/2017;3;11;1656;1;6686;10;0
776278;17/10/2017;17/10/2017;0;1;1635;1;30163;10;0
776283;17/10/2017;20/10/2017;3;12;1640;1;18692;10;0
776286;17/10/2017;21/10/2017;4;20;1657;1;15822;10;0
776287;17/10/2017;17/10/2017;0;12;1647;1;12451;10;0
776290;17/10/2017;21/10/2017;4;11;1354;1;31205;10;0
776302;17/10/2017;21/10/2017;4;18;1035;1;35638;10;0
776314;17/10/2017;17/10/2017;0;4;1587;1;28963;10;0
776322;17/10/2017;17/10/2017;0;6;642;1;16082;10;0
776335;17/10/2017;25/10/2017;8;3;563;1;10074;10;0
776336;17/10/2017;26/10/2017;9;10;563;1;29203;10;0
776346;17/10/2017;26/10/2017;9;12;1499;1;20790;10;0
776369;17/10/2017;23/10/2017;6;25;1478;1;24634;10;0
776387;17/10/2017;18/10/2017;1;19;1121;1;26524;10;0
776389;17/10/2017;17/10/2017;0;13;1141;1;28208;10;0
776415;17/10/2017;24/10/2017;7;8;625;1;19984;10;0
776419;17/10/2017;17/10/2017;0;19;1153;1;20263;10;0
776420;17/10/2017;25/10/2017;8;8;616;1;25751;10;0
776430;17/10/2017;17/10/2017;0;15;1523;1;21651;10;0
776431;17/10/2017;26/10/2017;9;12;1523;1;14015;10;0
776436;17/10/2017;20/10/2017;3;1;567;1;37572;10;0
776446;17/10/2017;20/10/2017;3;8;1033;1;15478;10;0
776450;17/10/2017;17/10/2017;0;22;1527;1;13241;10;0
776458;17/10/2017;24/10/2017;7;22;589;1;13263;10;0
776567;18/10/2017;18/10/2017;0;24;1017;1;25032;5;0
776575;18/10/2017;22/10/2017;4;3;895;1;25889;5;0
776578;18/10/2017;18/10/2017;0;7;1273;1;17768;5;0
776639;18/10/2017;18/10/2017;0;17;1096;1;5464;10;0
776640;18/10/2017;23/10/2017;5;17;182;1;25653;10;0
776648;18/10/2017;21/10/2017;3;2;170;1;15700;10;0
776661;18/10/2017;18/10/2017;0;22;1549;1;33500;10;0
776676;18/10/2017;26/10/2017;8;6;1504;1;33488;10;0
776683;18/10/2017;21/10/2017;3;15;1021;1;33402;10;0
776684;18/10/2017;23/10/2017;5;20;1035;1;8053;10;0
776694;18/10/2017;18/10/2017;0;15;1352;1;21743;10;0
776723;18/10/2017;22/10/2017;4;21;541;1;33582;10;0
776731;18/10/2017;20/10/2017;2;12;664;1;26473;10;1
776735;18/10/2017;23/10/2017;5;18;683;1;30854;10;1
776742;18/10/2017;23/10/2017;5;12;1121;1;8682;10;1
776745;18/10/2017;19/10/2017;1;4;1040;1;7945;10;1
776753;18/10/2017;18/10/2017;0;18;1532;1;15919;10;1
776763;18/10/2017;19/10/2017;1;16;535;1;21873;10;1
776765;18/10/2017;18/10/2017;0;19;133;1;15661;10;1
776769;18/10/2017;23/10/2017;5;18;269;1;24015;10;1
776770;18/10/2017;18/10/2017;0;18;757;1;18964;10;1
776817;18/10/2017;18/10/2017;0;18;525;1;26954;5;1
776819;18/10/2017;18/10/2017;0;12;561;1;6539;5;1
776835;18/10/2017;18/10/2017;0;4;842;1;6373;5;1
776836;18/10/2017;18/10/2017;0;4;1188;1;33652;5;1
777181;18/10/2017;23/10/2017;5;18;2488;1;35508;100;0
777199;18/10/2017;22/10/2017;4;14;458;1;29642;15;0
777213;18/10/2017;20/10/2017;2;10;460;1;11539;15;0
777234;18/10/2017;18/10/2017;0;21;425;1;12500;30;0
777280;18/10/2017;25/10/2017;7;17;1490;1;28075;5;0
777281;18/10/2017;28/10/2017;10;3;1490;1;6610;5;0
777283;18/10/2017;19/10/2017;1;6;537;1;5112;5;0
777290;18/10/2017;27/10/2017;9;23;470;1;5135;5;0
777299;18/10/2017;23/10/2017;5;8;485;1;17698;5;0
777301;18/10/2017;18/10/2017;0;22;497;1;15527;5;0
777302;18/10/2017;18/10/2017;0;12;497;1;33748;5;0
777327;18/10/2017;21/10/2017;3;11;1589;1;14118;5;0
777328;18/10/2017;27/10/2017;9;4;1316;1;26654;5;0
777333;18/10/2017;25/10/2017;7;8;1441;1;24360;5;0
777346;18/10/2017;24/10/2017;6;5;560;1;10641;5;0
777350;18/10/2017;18/10/2017;0;16;1576;1;24825;5;0
777360;18/10/2017;19/10/2017;1;5;11;1;15308;5;0
777378;18/10/2017;19/10/2017;1;16;1139;1;27547;5;0
777386;18/10/2017;18/10/2017;0;9;706;1;9255;5;0
777410;18/10/2017;19/10/2017;1;7;68;1;6165;5;0
777412;18/10/2017;18/10/2017;0;3;69;1;12505;5;0
777417;18/10/2017;18/10/2017;0;20;1248;1;19039;5;0
777424;18/10/2017;21/10/2017;3;14;1284;1;27674;5;0
777432;18/10/2017;18/10/2017;0;10;1287;1;24501;5;0
777441;18/10/2017;18/10/2017;0;6;898;1;18844;5;0
777443;18/10/2017;22/10/2017;4;22;897;1;5924;5;0
777450;18/10/2017;18/10/2017;0;10;1273;1;16705;5;0
777461;18/10/2017;21/10/2017;3;5;1269;1;16604;5;0
777468;18/10/2017;18/10/2017;0;5;806;1;15925;5;0
777475;18/10/2017;23/10/2017;5;10;931;1;27229;5;0
777479;18/10/2017;20/10/2017;2;23;754;1;26929;5;0
777481;18/10/2017;18/10/2017;0;25;789;1;24494;5;0
777482;18/10/2017;23/10/2017;5;6;789;1;26052;5;0
777502;18/10/2017;18/10/2017;0;15;327;1;13635;5;0
777503;18/10/2017;22/10/2017;4;11;826;1;3004;5;0
777507;18/10/2017;20/10/2017;2;14;752;1;14155;5;0
777511;18/10/2017;18/10/2017;0;4;1167;1;27110;5;0
777519;18/10/2017;18/10/2017;0;25;1260;1;4664;5;0
777524;18/10/2017;20/10/2017;2;5;1256;1;31641;5;0
777528;18/10/2017;18/10/2017;0;15;75;1;27242;5;0
777529;18/10/2017;20/10/2017;2;5;1238;1;36166;5;0
777546;18/10/2017;25/10/2017;7;16;15;1;17077;5;0
777552;18/10/2017;21/10/2017;3;24;81;1;9956;5;0
777699;18/10/2017;18/10/2017;0;3;124;1;6168;10;0
777700;18/10/2017;20/10/2017;2;10;122;1;14995;10;0
777707;18/10/2017;18/10/2017;0;22;349;1;37196;10;0
777710;18/10/2017;18/10/2017;0;1;1232;1;17289;10;0
777721;18/10/2017;18/10/2017;0;20;1554;1;27601;10;0
777722;18/10/2017;18/10/2017;0;14;1234;1;9938;10;0
777730;18/10/2017;21/10/2017;3;15;1183;1;36457;10;0
777732;18/10/2017;23/10/2017;5;11;1140;1;13770;10;0
777735;18/10/2017;19/10/2017;1;13;1136;1;15751;10;0
777739;18/10/2017;23/10/2017;5;21;1380;1;30929;10;0
777740;18/10/2017;18/10/2017;0;17;1181;1;20590;10;0
777748;18/10/2017;18/10/2017;0;4;1114;1;5973;10;0
777764;18/10/2017;23/10/2017;5;15;1084;1;7804;10;0
777773;18/10/2017;23/10/2017;5;22;1242;1;7290;10;0
777784;18/10/2017;18/10/2017;0;11;1195;1;33425;10;0
777793;18/10/2017;20/10/2017;2;12;1151;1;35412;10;0
777797;18/10/2017;19/10/2017;1;9;1199;1;17616;10;0
777806;18/10/2017;19/10/2017;1;20;298;1;17711;10;0
777807;18/10/2017;18/10/2017;0;16;314;1;37979;10;0
777828;18/10/2017;25/10/2017;7;9;1326;1;16234;10;0
777831;18/10/2017;19/10/2017;1;1;1546;1;15125;10;0
777849;18/10/2017;18/10/2017;0;10;661;1;5888;10;0
777873;18/10/2017;19/10/2017;1;17;52;1;6838;10;0
777895;18/10/2017;18/10/2017;0;23;1395;1;6302;10;0
777903;18/10/2017;18/10/2017;0;19;244;1;5119;10;0
777943;18/10/2017;19/10/2017;1;22;937;1;10523;10;0
777948;18/10/2017;18/10/2017;0;5;1386;1;24394;10;0
777966;18/10/2017;21/10/2017;3;24;1299;1;11975;10;0
777974;18/10/2017;20/10/2017;2;6;1176;1;29813;10;0
777981;18/10/2017;26/10/2017;8;9;980;1;12830;10;0
777988;18/10/2017;18/10/2017;0;3;1081;1;18591;10;0
778000;18/10/2017;18/10/2017;0;7;1654;1;8100;10;0
778001;18/10/2017;18/10/2017;0;14;1592;1;15868;10;0
778014;18/10/2017;18/10/2017;0;15;1638;1;24715;10;0
778015;18/10/2017;18/10/2017;0;20;971;1;23765;10;0
778051;18/10/2017;18/10/2017;0;13;1057;1;1913;10;0
778064;18/10/2017;24/10/2017;6;8;1001;1;15447;10;0
778075;18/10/2017;20/10/2017;2;5;1595;1;28277;10;0
778083;18/10/2017;23/10/2017;5;13;954;1;31097;10;0
778084;18/10/2017;18/10/2017;0;1;954;1;23063;10;0
778086;18/10/2017;21/10/2017;3;3;700;1;8854;10;0
778096;18/10/2017;24/10/2017;6;21;1521;1;16812;10;0
778121;18/10/2017;21/10/2017;3;10;1055;1;19551;10;0
778129;18/10/2017;18/10/2017;0;16;1026;1;28966;10;0
778136;18/10/2017;18/10/2017;0;8;1478;1;18172;10;0
778152;18/10/2017;21/10/2017;3;2;1113;1;15554;10;0
778162;18/10/2017;23/10/2017;5;16;254;1;28101;10;0
778170;18/10/2017;18/10/2017;0;10;1226;1;35822;10;0
778174;18/10/2017;22/10/2017;4;13;683;1;24336;10;0
778185;18/10/2017;18/10/2017;0;15;1466;1;4592;10;0
778187;18/10/2017;20/10/2017;2;13;1020;1;24396;10;0
778189;18/10/2017;18/10/2017;0;7;383;1;17968;10;0
778209;18/10/2017;18/10/2017;0;1;693;1;16416;10;0
778219;18/10/2017;21/10/2017;3;1;1535;1;17762;10;0
778232;18/10/2017;18/10/2017;0;23;624;1;12960;10;0
778241;18/10/2017;19/10/2017;1;19;616;1;24855;10;1
778244;18/10/2017;19/10/2017;1;19;1153;1;14105;10;1
778275;18/10/2017;18/10/2017;0;4;1418;1;23007;10;1
778281;18/10/2017;21/10/2017;3;2;1163;1;23756;10;1
778288;18/10/2017;18/10/2017;0;19;1207;1;25763;10;1
778291;18/10/2017;18/10/2017;0;18;1138;1;28465;10;1
778334;18/10/2017;21/10/2017;3;4;1420;1;15164;5;1
778343;18/10/2017;18/10/2017;0;12;1017;1;17201;5;1
778344;18/10/2017;22/10/2017;4;12;486;1;30887;5;1
778345;18/10/2017;18/10/2017;0;18;514;1;17836;5;1
778347;18/10/2017;18/10/2017;0;4;673;1;21391;5;1
778351;18/10/2017;18/10/2017;0;4;906;1;7326;5;1
778355;18/10/2017;18/10/2017;0;18;922;1;12048;5;1
778359;18/10/2017;18/10/2017;0;2;1311;1;29811;5;1
778360;18/10/2017;24/10/2017;6;12;1269;1;29979;5;1
778654;18/10/2017;20/10/2017;2;25;2490;1;12185;100;0
778671;18/10/2017;18/10/2017;0;24;430;1;35270;15;0
778692;18/10/2017;24/10/2017;6;21;449;1;26860;30;0
778745;18/10/2017;23/10/2017;5;11;1490;1;20821;5;0
778746;18/10/2017;18/10/2017;0;10;1028;1;13799;5;0
778762;18/10/2017;24/10/2017;6;25;485;1;32971;5;0
778765;18/10/2017;22/10/2017;4;22;536;1;25197;5;0
778778;18/10/2017;18/10/2017;0;18;1589;1;17307;5;0
778793;18/10/2017;18/10/2017;0;14;1003;1;13254;5;0
778796;18/10/2017;18/10/2017;0;11;1143;1;26701;5;0
778802;18/10/2017;24/10/2017;6;9;1135;1;17541;5;0
778811;18/10/2017;18/10/2017;0;20;210;1;23597;5;0
778814;18/10/2017;18/10/2017;0;14;1066;1;34118;5;0
778820;18/10/2017;19/10/2017;1;20;610;1;7095;5;0
778824;18/10/2017;18/10/2017;0;13;550;1;17241;5;0
778838;18/10/2017;18/10/2017;0;7;1165;1;21271;5;0
778858;18/10/2017;18/10/2017;0;14;1249;1;18474;5;0
778876;18/10/2017;24/10/2017;6;9;1288;1;27326;5;0
778905;18/10/2017;18/10/2017;0;11;1268;1;14687;5;0
778906;18/10/2017;18/10/2017;0;5;1308;1;7182;5;0
778919;18/10/2017;18/10/2017;0;15;879;1;27309;5;0
778928;18/10/2017;19/10/2017;1;24;1318;1;30865;5;0
778930;18/10/2017;18/10/2017;0;11;1318;1;21008;5;0
778935;18/10/2017;22/10/2017;4;5;767;1;21693;5;0
778936;18/10/2017;25/10/2017;7;14;329;1;33116;5;0
778963;18/10/2017;26/10/2017;8;7;1164;1;30837;5;0
778982;18/10/2017;25/10/2017;7;25;846;1;21419;5;0
778983;18/10/2017;19/10/2017;1;3;849;1;22501;5;0
779182;18/10/2017;24/10/2017;6;8;1230;1;24730;10;0
779203;18/10/2017;24/10/2017;6;21;1562;1;32759;10;0
779206;18/10/2017;18/10/2017;0;16;1157;1;21932;10;0
779211;18/10/2017;18/10/2017;0;19;1183;1;10572;10;0
779212;18/10/2017;18/10/2017;0;9;1183;1;32085;10;0
779213;18/10/2017;18/10/2017;0;6;1183;1;24562;10;0
779221;18/10/2017;19/10/2017;1;12;1375;1;8185;10;0
779224;18/10/2017;21/10/2017;3;14;1426;1;10030;10;0
779243;18/10/2017;19/10/2017;1;3;1145;1;7908;10;0
779247;18/10/2017;24/10/2017;6;21;1160;1;16118;10;0
779255;18/10/2017;18/10/2017;0;7;1179;1;25463;10;0
779256;18/10/2017;20/10/2017;2;10;1154;1;12831;10;0
779260;18/10/2017;26/10/2017;8;25;1171;1;31488;10;0
779268;18/10/2017;19/10/2017;1;15;1393;1;33546;10;0
779272;18/10/2017;18/10/2017;0;23;1186;1;30689;10;0
779275;18/10/2017;18/10/2017;0;10;1162;1;15979;10;0
779280;18/10/2017;18/10/2017;0;22;1122;1;37444;10;0
779292;18/10/2017;22/10/2017;4;21;672;1;26434;10;0
779302;18/10/2017;18/10/2017;0;6;202;1;33346;10;0
779303;18/10/2017;20/10/2017;2;1;1547;1;7687;10;0
779325;18/10/2017;18/10/2017;0;25;552;1;26402;10;0
779353;18/10/2017;18/10/2017;0;24;1416;1;12649;10;0
779363;18/10/2017;20/10/2017;2;14;52;1;22589;10;0
779370;18/10/2017;18/10/2017;0;22;261;1;6379;10;0
779390;18/10/2017;18/10/2017;0;10;468;1;21226;10;0
779399;18/10/2017;18/10/2017;0;19;1494;1;11346;10;0
779407;18/10/2017;20/10/2017;2;24;1024;1;20794;10;0
779411;18/10/2017;19/10/2017;1;7;1611;1;22189;10;0
779413;18/10/2017;18/10/2017;0;8;1630;1;28257;10;0
779421;18/10/2017;27/10/2017;9;20;1365;1;14752;10;0
779431;18/10/2017;18/10/2017;0;21;993;1;16726;10;0
779445;18/10/2017;20/10/2017;2;20;1592;1;12995;10;0
779448;18/10/2017;18/10/2017;0;9;1061;1;24019;10;0
779458;18/10/2017;21/10/2017;3;25;700;1;8345;10;0
779460;18/10/2017;27/10/2017;9;6;957;1;16393;10;0
779475;18/10/2017;20/10/2017;2;6;563;1;17719;10;0
779480;18/10/2017;18/10/2017;0;4;1087;1;14656;10;0
779481;18/10/2017;28/10/2017;10;8;1099;1;13784;10;0
779494;18/10/2017;20/10/2017;2;22;1479;1;15273;10;0
779505;18/10/2017;19/10/2017;1;23;1427;1;28593;10;0
779513;18/10/2017;18/10/2017;0;23;1478;1;23844;10;0
779517;18/10/2017;26/10/2017;8;3;1488;1;2640;10;0
779520;18/10/2017;24/10/2017;6;9;1498;1;24168;10;0
779530;18/10/2017;18/10/2017;0;25;1405;1;16132;10;0
779543;18/10/2017;18/10/2017;0;11;1133;1;5975;10;0
779544;18/10/2017;21/10/2017;3;1;1137;1;30937;10;0
779557;18/10/2017;22/10/2017;4;13;254;1;27726;10;0
779597;18/10/2017;22/10/2017;4;17;377;1;20976;10;0
779603;18/10/2017;18/10/2017;0;7;991;1;35593;10;0
779620;19/10/2017;22/10/2017;3;21;1174;1;3448;10;1
779624;19/10/2017;23/10/2017;4;21;653;1;26156;10;1
779632;19/10/2017;19/10/2017;0;14;178;1;11938;5;1
779641;19/10/2017;20/10/2017;1;6;1142;1;13851;20;2
779713;19/10/2017;19/10/2017;0;15;275;1;8575;5;0
779726;19/10/2017;19/10/2017;0;3;824;1;13128;5;0
779735;19/10/2017;23/10/2017;4;18;761;1;19752;5;0
779737;19/10/2017;19/10/2017;0;8;832;1;24180;5;0
779754;19/10/2017;22/10/2017;3;16;872;1;28152;5;0
779798;19/10/2017;20/10/2017;1;7;1360;1;30283;10;0
779821;19/10/2017;24/10/2017;5;1;1507;1;33431;10;0
779822;19/10/2017;22/10/2017;3;12;52;1;678;10;0
779824;19/10/2017;25/10/2017;6;15;1628;1;30321;10;0
779831;19/10/2017;19/10/2017;0;22;1587;1;27035;10;0
779833;19/10/2017;27/10/2017;8;18;496;1;12436;10;0
779844;19/10/2017;19/10/2017;0;1;1035;1;31693;10;0
779846;19/10/2017;19/10/2017;0;17;1655;1;19251;10;0
779850;19/10/2017;19/10/2017;0;20;1485;1;3312;10;0
779852;19/10/2017;19/10/2017;0;25;1396;1;22649;10;0
779863;19/10/2017;20/10/2017;1;11;1460;1;20228;10;0
779869;19/10/2017;20/10/2017;1;20;616;1;20541;10;0
779886;19/10/2017;19/10/2017;0;19;398;1;5608;10;1
779912;19/10/2017;19/10/2017;0;21;652;1;29178;10;1
779916;19/10/2017;19/10/2017;0;6;50;1;3718;10;1
779975;19/10/2017;19/10/2017;0;24;1111;1;5665;5;1
779976;19/10/2017;19/10/2017;0;14;975;1;31394;5;1
779996;19/10/2017;19/10/2017;0;10;751;1;11544;5;1
779997;19/10/2017;19/10/2017;0;24;300;1;7876;5;1
780007;19/10/2017;23/10/2017;4;6;121;1;9210;5;1
780010;19/10/2017;25/10/2017;6;10;1457;1;18732;5;1
780025;19/10/2017;19/10/2017;0;6;424;1;32308;15;1
780347;19/10/2017;19/10/2017;0;24;447;1;24371;15;0
780423;19/10/2017;20/10/2017;1;19;498;1;31359;5;0
780425;19/10/2017;20/10/2017;1;2;1000;1;23154;5;0
780426;19/10/2017;19/10/2017;0;13;958;1;14193;5;0
780431;19/10/2017;19/10/2017;0;16;538;1;6207;5;0
780443;19/10/2017;19/10/2017;0;22;331;1;27239;5;0
780449;19/10/2017;20/10/2017;1;24;1420;1;17019;5;0
780466;19/10/2017;19/10/2017;0;8;989;1;5426;5;0
780483;19/10/2017;25/10/2017;6;17;266;1;17484;5;0
780493;19/10/2017;27/10/2017;8;5;1074;1;14235;5;0
780497;19/10/2017;20/10/2017;1;15;1658;1;15824;5;0
780498;19/10/2017;19/10/2017;0;14;1613;1;24368;5;0
780509;19/10/2017;20/10/2017;1;5;1119;1;32280;5;0
780512;19/10/2017;20/10/2017;1;14;472;1;16918;5;0
780515;19/10/2017;23/10/2017;4;22;673;1;11832;5;0
780518;19/10/2017;26/10/2017;7;9;644;1;17143;5;0
780534;19/10/2017;24/10/2017;5;17;1189;1;35511;5;0
780548;19/10/2017;19/10/2017;0;25;1457;1;14737;5;0
780549;19/10/2017;19/10/2017;0;2;1457;1;14573;5;0
780554;19/10/2017;22/10/2017;3;22;929;1;5312;5;0
780557;19/10/2017;19/10/2017;0;9;1284;1;20945;5;0
780578;19/10/2017;26/10/2017;7;19;903;1;11647;5;0
780579;19/10/2017;24/10/2017;5;12;1268;1;20237;5;0
780605;19/10/2017;21/10/2017;2;2;751;1;4797;5;0
780614;19/10/2017;24/10/2017;5;8;316;1;11137;5;0
780631;19/10/2017;25/10/2017;6;13;848;1;17622;5;0
780658;19/10/2017;21/10/2017;2;6;79;1;29592;5;0
780671;19/10/2017;19/10/2017;0;13;1246;1;30257;5;0
780847;19/10/2017;22/10/2017;3;17;1520;1;29568;10;0
780854;19/10/2017;22/10/2017;3;11;1232;1;27346;10;0
780864;19/10/2017;23/10/2017;4;7;1223;1;12571;10;0
780871;19/10/2017;19/10/2017;0;12;1241;1;35481;10;0
780878;19/10/2017;19/10/2017;0;12;1183;1;28477;10;0
780881;19/10/2017;25/10/2017;6;8;1138;1;13041;10;0
780886;19/10/2017;21/10/2017;2;21;1342;1;20009;10;0
780911;19/10/2017;19/10/2017;0;23;1525;1;8244;10;0
780954;19/10/2017;23/10/2017;4;4;1324;1;30557;10;0
780964;19/10/2017;20/10/2017;1;20;1546;1;6665;10;0
780982;19/10/2017;21/10/2017;2;20;763;1;20926;10;0
780990;19/10/2017;20/10/2017;1;16;745;1;28404;10;0
780995;19/10/2017;19/10/2017;0;20;701;1;28843;10;0
780999;19/10/2017;27/10/2017;8;24;170;1;31476;10;0
781002;19/10/2017;19/10/2017;0;12;50;1;4874;10;0
781024;19/10/2017;23/10/2017;4;16;39;1;14855;10;0
781025;19/10/2017;23/10/2017;4;11;504;1;15568;10;0
781027;19/10/2017;24/10/2017;5;3;1362;1;6419;10;0
781043;19/10/2017;24/10/2017;5;18;1305;1;19257;10;0
781083;19/10/2017;22/10/2017;3;7;1463;1;19951;10;0
781088;19/10/2017;19/10/2017;0;20;323;1;37144;10;0
781093;19/10/2017;24/10/2017;5;1;667;1;26184;10;0
781101;19/10/2017;20/10/2017;1;1;1297;1;30691;10;0
781106;19/10/2017;19/10/2017;0;5;274;1;19445;10;0
781114;19/10/2017;27/10/2017;8;4;1085;1;23287;10;0
781118;19/10/2017;21/10/2017;2;20;1474;1;5616;10;0
781119;19/10/2017;20/10/2017;1;9;1504;1;3441;10;0
781129;19/10/2017;19/10/2017;0;15;1649;1;23138;10;0
781131;19/10/2017;23/10/2017;4;20;1604;1;12373;10;0
781143;19/10/2017;19/10/2017;0;22;971;1;8572;10;0
781155;19/10/2017;19/10/2017;0;2;1602;1;16687;10;0
781157;19/10/2017;23/10/2017;4;25;1647;1;23982;10;0
781165;19/10/2017;19/10/2017;0;9;1035;1;4094;10;0
781184;19/10/2017;19/10/2017;0;20;1321;1;29002;10;0
781203;19/10/2017;25/10/2017;6;21;737;1;18410;10;0
781208;19/10/2017;19/10/2017;0;19;563;1;24514;10;0
781216;19/10/2017;19/10/2017;0;1;1319;1;28255;10;0
781231;19/10/2017;19/10/2017;0;2;1577;1;26092;10;0
781240;19/10/2017;21/10/2017;2;23;1012;1;28791;10;0
781246;19/10/2017;19/10/2017;0;13;1460;1;6826;10;0
781248;19/10/2017;19/10/2017;0;23;1432;1;12974;10;0
781250;19/10/2017;22/10/2017;3;8;1518;1;27223;10;0
781262;19/10/2017;20/10/2017;1;5;321;1;17415;10;0
781270;19/10/2017;20/10/2017;1;17;280;1;18894;10;0
781283;19/10/2017;19/10/2017;0;5;181;1;23703;10;0
781308;19/10/2017;20/10/2017;1;25;627;1;22561;10;0
781318;19/10/2017;20/10/2017;1;1;543;1;8062;10;0
781320;19/10/2017;26/10/2017;7;14;591;1;7242;10;0
781323;19/10/2017;19/10/2017;0;6;579;1;29982;10;0
781334;19/10/2017;19/10/2017;0;17;225;1;10494;10;0
781343;19/10/2017;23/10/2017;4;10;577;1;8337;10;0
781346;19/10/2017;25/10/2017;6;22;601;1;12928;10;0
781355;19/10/2017;24/10/2017;5;14;1153;1;19980;10;1
781365;19/10/2017;22/10/2017;3;14;1381;1;26097;10;1
781381;19/10/2017;19/10/2017;0;6;1079;1;19848;10;1
781393;19/10/2017;25/10/2017;6;10;1433;1;10778;10;1
781414;19/10/2017;25/10/2017;6;10;1076;1;13811;10;1
781417;19/10/2017;25/10/2017;6;21;1146;1;26686;10;1
781460;19/10/2017;19/10/2017;0;14;1344;1;2838;5;1
781463;19/10/2017;19/10/2017;0;21;789;1;7642;5;1
781467;19/10/2017;19/10/2017;0;10;313;1;15423;5;1
781468;19/10/2017;19/10/2017;0;14;679;1;14883;5;1
781475;19/10/2017;19/10/2017;0;10;895;1;9310;5;1
781477;19/10/2017;19/10/2017;0;13;942;1;24816;5;1
781488;19/10/2017;19/10/2017;0;21;420;1;3262;30;1
781493;19/10/2017;23/10/2017;4;24;459;1;14229;15;1
781781;19/10/2017;25/10/2017;6;7;2508;1;10589;100;0
781799;19/10/2017;22/10/2017;3;13;453;1;26357;15;0
781820;19/10/2017;19/10/2017;0;8;458;1;13664;30;0
